0.0,0.0,0.0
0.0,0.0,0.17874449999999964
-0.00019956970592633334,-5.4828122983860405e-05,0.4481564999999996
-0.00029082766487544757,-0.00010383775914015752,0.7188637500000006
-0.0002908276648754451,-0.00010383775914015512,0.9908662499999998
-0.0002908276648754451,-0.00010383775914015512,1.26286875
-0.00027304010129923837,-1.7908969162115038e-06,1.533576
-0.00025359905340653063,-0.00010353570103201654,1.8042832500000001
-0.00025359905340652564,-0.00010353570103202936,2.0762857499999994
-0.00025359905340653486,-0.00010353570103201913,2.3482882499999995
-0.00025359905340651225,-0.00010353570103203498,2.6202907499999992
-0.0002535990534065369,-0.00010353570103202227,2.8922932499999994
-0.0002535990534065369,-0.00010353570103202227,-3.1188895571795867
-0.0002535990534065369,-0.00010353570103202227,-2.8468870571795866
-0.0003434551247468306,-0.00015507060135221636,-2.576179807179587
-0.0003434551247468549,-0.00015507060135223026,-2.3041773071795872
-0.00027762341512152175,-7.509469550846717e-05,-2.033470057179586
-0.00027762341512150814,-7.50946955084425e-05,-1.761467557179585
-0.00027762341512151063,-7.509469550844247e-05,-1.489465057179584
0.001992426733826823,-0.013142749068457693,-1.3987975571795837
0.005370362503921551,-0.03253859776145089,-1.3987975571795837
0.008775437727344045,-0.05214007932087474,-1.3987975571795843
0.012153373497440494,-0.0715359280138717,-1.3987975571795843
0.01555844872086297,-0.09113740957329555,-1.3987975571795837
0.01894995421762188,-0.11063607469950577,-1.3975023071795836
0.022341459714380552,-0.13013473982571344,-1.3987975571795828
0.0257329652111397,-0.14963340495192307,-1.3975023071795827
0.02912447070789883,-0.1691320700781326,-1.3987975571795828
0.03252954593132134,-0.18873355163755648,-1.3987975571795828
0.0359074817014175,-0.2081294003305517,-1.3987975571795828
0.039312556924840016,-0.22773088188997556,-1.3987975571795837
0.0426821626146852,-0.2471281813498221,-1.3987975571795843
0.0460872378381077,-0.26672966290924605,-1.3987975571795843
0.04946517360820392,-0.2861255116022417,-1.3987975571795843
0.051735223757152234,-0.29919316597519097,-1.3987975571795843
0.05514029898057471,-0.3187946475346149,-1.3987975571795854
0.058509904670419874,-0.33819194699446153,-1.3987975571795843
0.06303643524165278,-0.36422443930714454,-1.3975023071795862
0.0652929156639374,-0.3771892772468784,-1.3987975571795863
0.06869288314589297,-0.3966864667514607,-1.3975023071795862
0.07209593854844912,-0.41607792390443343,-1.397502307179587
0.07552639972746213,-0.43567497859897586,-1.397502307179588
0.07892945513001726,-0.4550664357519469,-1.397502307179587
0.08235991630903028,-0.4746634904464892,-1.397502307179587
0.08577667459981489,-0.4941577463702456,-1.3962070571795886
0.0903369199502705,-0.5201843538588496,-1.3975023071795887
0.09261019118138403,-0.5331462582177608,-1.3962070571795886
0.09717043653183967,-0.5591728657063677,-1.3975023071795898
0.09945741065118165,-0.5722375688360626,-1.3975023071795898
0.10400395311340824,-0.5981613775538818,-1.3975023071795905
0.1062909272327502,-0.6112260806835766,-1.3975023071795913
0.10969398263530643,-0.6306175378365513,-1.3975023071795913
0.11426793087399034,-0.6567469440959413,-1.3975023071795905
0.11652749921687611,-0.6696060496840691,-1.3975023071795913
0.11995796039588903,-0.6892031043786115,-1.3975023071795913
0.1233610157984448,-0.7085945615315837,-1.3975023071795913
0.12679147697745774,-0.7281916162261262,-1.3975023071795898
0.13020823526824293,-0.7476858721498857,-1.3962070571795897
0.13362499355902752,-0.7671801280736417,-1.3975023071795898
0.1370554547380405,-0.7867771827681842,-1.397502307179588
0.14045018194643877,-0.8061701014763251,-1.3975023071795887
0.14388064312545176,-0.8257671561708675,-1.397502307179588
0.14728369852800827,-0.8451586133238409,-1.397502307179588
0.1507141597070213,-0.8647556680183833,-1.397502307179588
0.15410888691541957,-0.8841485867265243,-1.397502307179588
0.1575393480944326,-0.9037456414210666,-1.397502307179587
0.16094240349698818,-0.9231370985740397,-1.3975023071795862
0.16437286467600123,-0.942734153268582,-1.397502307179587
0.1677896229667863,-0.9622284091923421,-1.3962070571795862
0.1712063812575707,-0.9817226651160987,-1.3975023071795853
0.17462313954835462,-1.0012169210398545,-1.3962070571795862
0.17803989783913907,-1.0207111769636112,-1.3975023071795836
0.18147035901815214,-1.0403082316581533,-1.3975023071795827
0.18487341442070773,-1.0596996888111263,-1.3975023071795853
0.1883038755997208,-1.0792967435056686,-1.3975023071795836
0.19170693100227723,-1.098688200658643,-1.3975023071795836
0.1951373921812903,-1.1182852553531852,-1.3975023071795842
0.19854044758384679,-1.1376767125061598,-1.3975023071795842
0.20197090876285984,-1.1572737672007019,-1.3975023071795836
0.20537396416541565,-1.176665224353674,-1.3975023071795842
0.2065174512250867,-1.1831975759185214,-1.2161673071795835
0.21223031863442024,-1.1951675326625106,-1.125499807179584
0.22075117172732467,-1.2130307718370776,-1.1267950571795842
0.22927202482022893,-1.2308940110116433,-1.125499807179584
0.2377928779131323,-1.2487572501862079,-1.1267950571795815
